parent_message_id,message_id,user_display,content,yyyymmdd,ts,thread_ts,reply_count,is_parent
a1f8982b-2a47-45b8-a916-dbb094ec9733,64f3f81a-ced5-47b7-8731-f716701c9a32,yudai tonoyama,"```+------------------+        graphrag index        +---------------------------+
|  生データ(文書群) |  ------------------------->  |  GraphRAGインデクサ         |
|  PDFs, md, etc.  |                               |  (抽出/要約/コミュニティ化) |
+------------------+                               +------------+--------------+
                                                             |
                                                             |  標準出力(編集しやすい)
                                                             v
                                                 +-----------+-------------------------+
                                                 |  出力テーブル/JSON                 |
                                                 |  entities.parquet / relations...   |
                                                 |  communities.parquet               |
                                                 |  full_content_json/*.json          |
                                                 +-----------+-------------------------+
                                                             |
                                           (人手で修正: 名寄せ/誤検出削除/階層付け)
                                                             v
                                           +-----------------+------------------+
                                           | ユーザー編集後の構造化データ         |
                                           | topics_fixed.json / csv            |
                                           +-----------------+------------------+
                                                             |
                             (増分反映: 新しい period として取り込み / update_index_output 使用)
                                                             v
+------------------+       graphrag index (incremental)     +---------------------------+
|  既存のグラフ     | <------------------------------------- |  GraphRAG(増分マージ)       |
|  (前回の出力群)   |                                       +---------------------------+
+------------------+                                                      |
                                                                          v
                                                           +--------------+-------------+
                                                           |  検索/回答 (local/global)  |
                                                           +----------------------------+```
",20251003,1759508675.684019,1759478219.486939,0,False
a1f8982b-2a47-45b8-a916-dbb094ec9733,fa24c73b-5b76-4ffe-97ab-58fb1f103a50,yudai tonoyama,"こういう感じで
1. ユーザが必要になったときに検索結果を示す
2. 間違っていれば修正
3. 修正された構造化データを増分反映
というサイクルにできそう...",20251003,1759508761.378729,1759478219.486939,0,False
bd493083-bcb5-422d-ba38-0ee8f6ddf513,bd493083-bcb5-422d-ba38-0ee8f6ddf513,yudai tonoyama,"バックエンドのタスクはこちらの5つになります！
頑張っていきましょう！:muscle:",20251004,1759510449.980619,,0,True
68729c0a-c599-456b-b7ea-92ff59e85b92,68729c0a-c599-456b-b7ea-92ff59e85b92,yudai tonoyama,MTGからタスク抽出されGraphRAGのコンテキスト補完でissueが生成されるイメージ,20251004,1759518322.641019,,0,True
baa220a8-a4d2-4f81-954b-1a98e8a7d032,baa220a8-a4d2-4f81-954b-1a98e8a7d032,yudai tonoyama,"issueの作成のためにGraphRAGで生成されたチームに関するコンテキストの一例
このように間違っている情報を編集できる。
編集するとGraphRAGのナレッジグラフが編集されるため、次回以降は正しいコンテキスト情報が出力される想定。",20251004,1759518470.703079,1759518470.703079,1,True
f188628e-2ba9-474c-a9b6-7901d8345999,f188628e-2ba9-474c-a9b6-7901d8345999,yudai tonoyama,【良さそうな案:bulb:】コンテキストの修正案を自動で提案してくれる,20251004,1759587481.460809,1759518470.703079,0,True
baa220a8-a4d2-4f81-954b-1a98e8a7d032,f188628e-2ba9-474c-a9b6-7901d8345999,yudai tonoyama,【良さそうな案:bulb:】コンテキストの修正案を自動で提案してくれる,20251004,1759587481.460809,1759518470.703079,0,False
f2b8aed5-8d55-4000-a40f-ac1ee13235b0,f2b8aed5-8d55-4000-a40f-ac1ee13235b0,yudai tonoyama,こちらがイメージを膨らませるためのモックHTML,20251004,1759518537.638219,,0,True
467abc0b-f1af-4a51-a09b-b6ec26e25df6,467abc0b-f1af-4a51-a09b-b6ec26e25df6,yudai tonoyama,"【やりたいこと】自分の理解の深掘りも含めてGraphRAGの資料を作成する
現状、GraphRAGのナレッジグラフの作成の詳細について把握できていないため調査する必要がある",20251005,1759634534.960869,1759634534.960869,7,True
45482aa6-f352-4d4e-966d-47066db75e0c,45482aa6-f352-4d4e-966d-47066db75e0c,yudai tonoyama,これ、バックエンドチーム必見かも,20251005,1759672070.691559,1759634534.960869,0,True
467abc0b-f1af-4a51-a09b-b6ec26e25df6,5306a02c-9891-4a62-9c0a-4c6ffb5403ce,yudai tonoyama,"GenSparkで生成してみたら結構良さそうなのが出来てた
https://www.genspark.ai/agents?id=1365b124-ca03-4496-97a0-437fe2c46cc6",20251005,1759671985.908929,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,45482aa6-f352-4d4e-966d-47066db75e0c,yudai tonoyama,これ、バックエンドチーム必見かも,20251005,1759672070.691559,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,e6620434-bfa7-432e-8c54-3e19b98b2678,shokichi takakura,↑これめちゃおもろいすね,20251005,1759721199.376379,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,ed5b2f3b-bfed-4ffb-8708-2f3af3aa9f80,yudai tonoyama,いいよねこれ,20251005,1759721323.327679,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,af485b12-01bf-487f-9e43-70591bca2aa9,yudai tonoyama,"Leiden法ってなんだ？となって調べたらLouvain法というグラフクラスタリングの改良手法らしい

Louvain法の解説はこの動画が神すぎた
https://www.youtube.com/watch?v=Xt0vBtBY2BU

Louvain法は、要は、ランダムなグラフ接続と比べて同じグループ内のグラフの繋がりを最大化する繋がりを貪欲的に見つける手法

Leiden法はLouvain法の局所最適化を解決するために、
1. クラスタの中でバラバラな部分がないかをチェックし、内部が必ず連結するようにする(精密化)
2. 精緻化が終わったクラスタを1つのノードとしてまとめ、新しい縮約グラフを作る
    a. 階層構造のグラフを作成する
3. これを再帰的に繰り返す",20251005,1759766659.543969,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,e6a73b57-361b-4bb9-8e28-9217a23a34f6,yudai tonoyama,"1. TextUnit処理（分割）
• 入力文書を分析用の最小単位「TextUnit」に分割。TextUnitは後続のグラフ抽出の出典としても使われる。
2. エンティティ抽出（関係・キークレームの抽出）
• LLMでTextUnitからエンティティとエンティティ間の関係を抽出し、知識グラフ（ノード＝エンティティ、エッジ＝関係）を構成する。キークレーム（GraphRAGでは「covariates（claim）」として出力される。誰が・いつ・どこで・何と言ったか、どの証拠に基づくかという情報）もサポートされている
3. コミュニティ検出（Leidenによる階層化）
• 構築したグラフに対し、Leiden（またはLouvain）でコミュニティを階層的に生成。
4. サマリー生成（ボトムアップ）
• 各コミュニティに対しLLMで「コミュニティ・サマリー（レポート）」を作成。下位レベルの要約を活用して上位をまとめるボトムアップ要約が公式ワークフローとして明記されている。出力にはタイトル、要約、本⽂、主要洞察（findings）などが含まれる。",20251005,1759769161.391439,1759634534.960869,0,False
467abc0b-f1af-4a51-a09b-b6ec26e25df6,f98c757d-0308-4b2a-b616-a58d83f658ca,yhorita,!subteam^S09JN45NYKF,20251005,1759830629.189719,1759634534.960869,0,False
4b9361de-169c-40c5-baa8-1e755636485e,4b9361de-169c-40c5-baa8-1e755636485e,yudai tonoyama,"!subteam^S09JN45NYKF 今日、自分は急用で開発できないのですが、手が空いている方はタスクに手をつけて頂ければと思います！:pray:
まずはgithub.comにて...。後日、org作成します！",20251005,1759634612.365889,1759634612.365889,9,True
4b9361de-169c-40c5-baa8-1e755636485e,e302b269-b4e2-41e5-bd7c-58c07fc28e6e,konagata,"@yudai tonoyama
org作成できそう？
大変そうなら自分の方でやろうかなと",20251005,1759803029.347489,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,1501ee5b-153f-4ed5-aa2f-a3a9b0a9317c,yudai tonoyama,そういえば、やらないといけないんだった...,20251005,1759803153.140899,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,50412849-9c4d-4ac6-a69d-ca0a499b5095,yudai tonoyama,名前どうしようかな...,20251005,1759803159.870819,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,7528fda4-a2c3-49d8-b589-be7256eb0de1,konagata,figmaだとuniQornsか,20251005,1759803230.957349,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,0600fb97-6db6-4111-b451-633964f21d6e,konagata,uniQorn-org,20251005,1759803261.411839,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,a3733c84-2f7b-46e8-9a9b-96f71b29a485,yudai tonoyama,"uniQornsも無理そう
uniQorn-orgとかかな...",20251005,1759803274.165309,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,3a02e5b1-8888-4f2e-b8ef-747ff0959371,yudai tonoyama,https://github.com/orgs/uniQorn-org,20251005,1759803639.319569,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,95253ab6-bd77-4d6e-ada2-8ea1189351fa,yudai tonoyama,こちらで！,20251005,1759803644.184359,1759634612.365889,0,False
4b9361de-169c-40c5-baa8-1e755636485e,3658738b-d23a-40e5-925d-f09b6d01212c,yudai tonoyama,nagata sanも招待した方が良さそう,20251005,1759803655.721129,1759634612.365889,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,003d44b6-7ebf-40a7-bde2-c51fc32d61f3,yhorita,`第2回バックエンド会 日程調整`,20251006,1759715467.499729,1759715467.499729,11,True
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,e0ce5168-b432-4170-93fc-2f29f26ea940,yhorita,@sawaki oku 10/7の18時までブロックされてるのは実質丸一日NGの認識でよいかな…？18時からならOKみたいな奇跡あったりします…？,20251006,1759715512.421029,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,db63e8a5-8237-44e1-9105-1453ae701b70,sawaki oku,"18時以降だったら大丈夫！
火曜日は計画日で丸一日MTGなんだよね:cry: ただ大体早めに終わる()",20251006,1759716296.749359,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,5da15f8b-38ea-417d-add2-52394ee9c4c0,yhorita,えっこれ全日予定じゃなくて全部MTG…！？wow...,20251006,1759716434.475899,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,d5551c8b-3783-4b36-b70e-b48a6c2b8a5c,yhorita,"!subteam^S09JN45NYKF !subteam^S09JKBHCETD
次回のバックエンド会の日程調整をしておりますm

明日 10/7 18:00~で仮押さえさせていただきました！
都合合わない方いらっしゃったら教えてください！",20251006,1759716620.403209,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,7bc8b8a0-f57a-433c-b535-da1b0fb33c04,yudai tonoyama,以前の自分のチーム(ZCP)はスクラムだったら、火曜日はMTGで１日終わってたな...,20251006,1759716631.268589,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,cd203da0-bb99-4c3c-85a3-2249f2ffe4e7,yhorita,なるほど、、これがスクラム…,20251006,1759716673.713119,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,b355c868-baf0-4eb3-95ad-1d4f615dafb5,konagata,19:00- MTGなのできっかりで抜けますmm,20251006,1759716787.501179,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,1c002702-46df-480a-9610-0387edbd6ff3,yhorita,"@Tatsuya Arisawa
この日程で大丈夫そうですか…？急遽で申し訳ないm

（高倉せんせはカレンダーで承諾もらってるので大丈夫な認識）",20251006,1759802969.781649,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,bfcea6e7-ca48-469e-9105-4d700ca69655,Tatsuya Arisawa,大丈夫です！,20251006,1759802985.890269,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,68fb3d89-b72d-4347-9954-b11bc253b389,yhorita,"ありがとうございます！
では本日18:00~FIXでみなさまよろしくお願いします！mm",20251006,1759803015.667009,1759715467.499729,0,False
003d44b6-7ebf-40a7-bde2-c51fc32d61f3,1dd924eb-ab9a-4fd1-b287-3bed07fd6595,shokichi takakura,もしかしたらちょい遅れるかもです（先に始めといてください）,20251006,1759824479.556999,1759715467.499729,0,False
6FEF8D70-A50C-4769-9F5B-8C1181794AB6,6FEF8D70-A50C-4769-9F5B-8C1181794AB6,yudai tonoyama,"GraphRAG、時間とか考慮してないからコンフルと違って以前話したけど内容が変更になっているものまで取っている気がする
time awareにしないと行けなさそう…",20251006,1759748813.129789,1759748813.129789,4,True
6FEF8D70-A50C-4769-9F5B-8C1181794AB6,a773cb5d-43bc-4d9a-bf91-14f41d1fc85b,yudai tonoyama,"T-GRAG: A Dynamic GraphRAG Framework for Resolving Temporal Conflicts and Redundancy in Knowledge Retrieval
やっぱりそういう研究あった",20251006,1759761193.613149,1759748813.129789,0,False
6FEF8D70-A50C-4769-9F5B-8C1181794AB6,756c473e-df9a-4ee4-b25b-e505d8244e7f,yudai tonoyama,"このブログ、わかりやすい
https://tech.layerx.co.jp/entry/tkg-agent",20251006,1759761327.747399,1759748813.129789,0,False
6FEF8D70-A50C-4769-9F5B-8C1181794AB6,45ceb8c2-4f9f-491e-b79c-70b74e4f107a,yudai tonoyama,Temporal Knowledge Graph、略してTKGと言うらしい:fried_egg:,20251006,1759761406.996449,1759748813.129789,0,False
6FEF8D70-A50C-4769-9F5B-8C1181794AB6,71aa994f-e7a5-4043-a7ca-008752908393,yudai tonoyama,"これが最も使いやすそう
ちょっとヤベェやつ見つけちまったなぁ...
https://github.com/getzep/graphiti",20251006,1759769192.599709,1759748813.129789,0,False
78fb0d0e-767a-4df4-ac79-3a61df14d8a8,78fb0d0e-767a-4df4-ac79-3a61df14d8a8,yudai tonoyama,"Graphitiという最強OSSを見つけてしまったのでこれをベースに開発したいという気持ち
https://zenn.dev/kun432/scraps/3decba41797bbe",20251007,1759803762.761049,1759803762.761049,1,True
78fb0d0e-767a-4df4-ac79-3a61df14d8a8,4cfd36a3-1ac1-49a1-b757-abf00a89a44f,yudai tonoyama,"Graphiti、これのUIがないバージョンっぽい
https://app.getzep.com/playground",20251007,1759804188.033069,1759803762.761049,0,False
1759827548.963589,1759827548.963589,Slackbot,,20251007,1759827548.963589,1759827548.963589,22,True
1759827548.963589,a3cb539e-6eb5-4ace-8178-3d45b9c499a5,yudai tonoyama,あれ。声聞こえないかも,20251007,1759827742.590919,1759827548.963589,0,False
1759827548.963589,b5b9dd51-e1b0-4638-b05a-912c78835f67,yudai tonoyama,自分の通信が悪い？,20251007,1759827750.796349,1759827548.963589,0,False
1759827548.963589,9c5c492c-3589-4191-8b2c-7060ad67dae8,yudai tonoyama,https://github.com/Tonoyama/uniqorn/issues,20251007,1759827992.040049,1759827548.963589,0,False
1759827548.963589,ff2581c4-82c2-490b-9779-f3179f71b0b3,yhorita,我々のが聞こえてなさそうだね,20251007,1759828059.993789,1759827548.963589,0,False
1759827548.963589,6fd9e246-34f1-424b-af1c-f09f495ce609,yudai tonoyama,自分の声、また聞こえてないっぽいな...,20251007,1759828063.368109,1759827548.963589,0,False
1759827548.963589,14d74753-3da9-4df4-a6dd-9e5dff2e78f1,yhorita,とのやまさんのは聞こえてる,20251007,1759828064.441379,1759827548.963589,0,False
1759827548.963589,8dd8bf02-c316-4478-b913-1f87686ba5c6,yhorita,とのやまさんのスピーカーがおかしい,20251007,1759828070.062859,1759827548.963589,0,False
1759827548.963589,dd4c98ba-572c-4cf7-97a7-5e77a0aed076,yhorita,耳だったか,20251007,1759828076.120289,1759827548.963589,0,False
1759827548.963589,708aedc8-6859-41c9-9d9f-ea40ce6afd5c,sawaki oku,;;,20251007,1759828079.905239,1759827548.963589,0,False
1759827548.963589,2ec88424-9130-465d-946d-564921542c83,yhorita,ナレッジグラフの革命,20251007,1759828288.661989,1759827548.963589,0,False
1759827548.963589,fb0a26f0-1e7c-4d45-a5b4-5d7d09415b5a,konagata,contact@koukinagata.com,20251007,1759828461.420649,1759827548.963589,0,False
1759827548.963589,250f1bcb-d86f-4a82-8d28-83b8611d0983,yhorita,"Projects: @konagata 管理
Issues: @yudai tonoyama, @.Yusuke Sano 管理
になるイメージかな？",20251007,1759828722.320639,1759827548.963589,0,False
1759827548.963589,7fe4da48-9197-4351-9ab5-1b920552e001,yhorita,https://github.com/getzep/graphiti,20251007,1759828831.439379,1759827548.963589,0,False
1759827548.963589,b2fd661e-568f-42b5-b5ef-4b88864f5455,yudai tonoyama,https://app.getzep.com/playground,20251007,1759828923.101269,1759827548.963589,0,False
1759827548.963589,c2d7e80a-b671-471a-b286-052d24956b19,yudai tonoyama,"1名で2~3日だと5ptくらい
8pt… 1人1weekかけて頑張って終わる分
5pt… 1人数日かけて頑張って終わる分
3pt… 1人1日かけて頑張って終わる分
1pt...1人1時間程度",20251007,1759829506.326719,1759827548.963589,0,False
1759827548.963589,fece9da3-6254-43fd-a23e-a59698c4f949,yudai tonoyama,https://www.scrumpoker-online.org/en/room/81379082/scrum-poker,20251007,1759829711.044969,1759827548.963589,0,False
1759827548.963589,1d216012-1ed4-4f72-b8e1-1753b9ead8cd,yudai tonoyama,"みんなが何時間入れるか？
ポイント数を何pt消費できたか？
で1週間に消費できるpt数を予測できるようになる(実際やると大幅な誤差あり)",20251007,1759829829.410529,1759827548.963589,0,False
1759827548.963589,0d4398a3-457f-48c8-867a-3fb35428b886,yhorita,ﾗﾝｸﾞｸﾞﾗﾌｸﾞﾗﾌﾗｸﾞ,20251007,1759830572.925639,1759827548.963589,0,False
1759827548.963589,24021a7c-df30-47f4-abe8-b84dc8384eb9,yudai tonoyama,https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1759671985908929?thread_ts=1759634534.960869&cid=C09JQQMUHCZ,20251007,1759830630.047539,1759827548.963589,0,False
1759827548.963589,3ee492df-3110-4358-b025-77a6bceecbb3,yudai tonoyama,@konagata 来週の日程調整どうしよう,20251007,1759832526.801269,1759827548.963589,0,False
1759827548.963589,90dbb50d-c7af-4222-8a6c-1868f91e5895,yudai tonoyama,来週の火曜日 18:00-,20251007,1759832544.342649,1759827548.963589,0,False
1759827548.963589,1759832832.186609,Slackbot,AI ハドルミーティング議事録の準備ができました。編集、共有、実施項目の割り当てを行ったり、後で処理するためにしまっておいたりできます。 :chipmunk:,20251007,1759832832.186609,1759827548.963589,0,False
1759827926.832749,1759827926.832749,yhorita,さんがこのチャンネルの AI ハドルミーティング議事録をオンにしました。この設定は*「チャンネル設定」*で管理します。,20251007,1759827926.832749,,0,True
47b6edd1-1ef5-4963-b852-1e0d1b013731,47b6edd1-1ef5-4963-b852-1e0d1b013731,yudai tonoyama,"GraphitiのGenSparkスライドはこちら！
https://www.genspark.ai/agents?id=6457e3af-1098-4a75-ac5d-acc00a60081a",20251007,1759845906.821689,,0,True
d7c906c2-182d-43d8-9ac2-804a25df5bbc,d7c906c2-182d-43d8-9ac2-804a25df5bbc,yudai tonoyama,"OpenAIのAPIキーです
今回のPJ以外の用途は不可です
```sk-xxxxxxx```
",20251008,1759913136.884109,,0,True
ed3a2497-d029-4ff2-a5bb-2710a4f4ab71,ed3a2497-d029-4ff2-a5bb-2710a4f4ab71,yudai tonoyama,GraphitiのMacでの環境構築についてDeep Research,20251008,1759915204.713459,,0,True
6ffdc8af-cf38-42cd-b142-bb7a8dd7c11f,6ffdc8af-cf38-42cd-b142-bb7a8dd7c11f,yudai tonoyama,"直pushしちゃったけど、GraphitiのMacでの環境構築をやってみたでござる:tehepero:
https://github.com/uniQorn-org/uniqorn/tree/main/graphiti-kuzu",20251008,1759918049.998899,,0,True
7ff3316d-d261-4556-b169-b884301ff4c3,7ff3316d-d261-4556-b169-b884301ff4c3,yudai tonoyama,"~デモデータを入れれるようになったよ(OpenAPI実装中)~
訂正：間違っていたので修正中
ぐぁぁぁ！大変すぎぃ！",20251009,1759972016.476879,,0,True
d39e704c-ad4c-4c38-a741-26c7fd7296fe,d39e704c-ad4c-4c38-a741-26c7fd7296fe,yudai tonoyama,"みんなもクイックスタートで見てみようぜ
https://github.com/uniQorn-org/uniqorn/tree/main/graphiti-kuzu
なんかグラフが繋がっていると良い感じに見える",20251009,1760004237.141689,,0,True
419bb977-d428-4589-9235-a3fa87ebafc5,419bb977-d428-4589-9235-a3fa87ebafc5,konagata,おもしろそう,20251009,1760004561.303549,,0,True
208c849e-a5a9-47be-8b1d-00f6c944e1d0,208c849e-a5a9-47be-8b1d-00f6c944e1d0,konagata,興味半分なんですけどクイックスタート見てみます,20251009,1760004593.001209,,0,True
e243b2b9-8b20-4773-9016-a268e9c65b75,e243b2b9-8b20-4773-9016-a268e9c65b75,konagata,タスクのチケットの方も今日ちょっとやります,20251009,1760004617.983759,,0,True
231b575a-45e6-43d3-9594-01ff95cbcc1f,231b575a-45e6-43d3-9594-01ff95cbcc1f,yudai tonoyama,!subteam^S09JN45NYKF もぜひぜひ進めれるところから進めていければ:man-bowing::dogezasakuretu:,20251010,1760096811.188309,,0,True
c3c62cb4-5e3e-456c-bfcf-b9540af05770,c3c62cb4-5e3e-456c-bfcf-b9540af05770,shokichi takakura,この3連休で頑張りやす:muscle:,20251011,1760147514.632329,,0,True
d2828b97-d97c-4360-8958-5cb31291268b,d2828b97-d97c-4360-8958-5cb31291268b,shokichi takakura,みなさん開発って私用pcでやってますか？,20251011,1760155975.898029,1760155975.898029,7,True
d2828b97-d97c-4360-8958-5cb31291268b,67d18472-ed3d-4806-a750-ae98bb65df95,konagata,github.com へのpushがVPN繋がってるとできないんだっけ？,20251011,1760159513.076509,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,4a2a8d49-1309-4065-8a26-5855374f1797,konagata,それ以外は社用でやるデメリット特にない？,20251011,1760159549.873889,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,cb4c57f3-256e-4dd5-8ba2-bd93e5b1b49d,shokichi takakura,そうなんだ知らなかった,20251011,1760164714.917049,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,d46f6e1e-beda-4adc-a9fe-d53418f032bc,shokichi takakura,単純に私用アカウント入れたくないなという気持ちだった,20251011,1760164764.398379,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,d73dbff4-925e-4648-8211-30855d9c7b75,shokichi takakura,でもclineないと開発できない体になっちまったぜ...,20251011,1760164902.638519,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,efbacd36-93f4-428e-b512-1e561c150a70,yudai tonoyama,社用PCでやってる,20251011,1760198753.607309,1760155975.898029,0,False
d2828b97-d97c-4360-8958-5cb31291268b,1ab72715-5266-455c-bb11-e3420159c753,yudai tonoyama,"でも個人でも有料版Claude使ってるから個人PCの方が自分は良いかも
sonnet 4.5使えるし",20251011,1760198798.383639,1760155975.898029,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,27aa2d73-d491-491d-bb3f-f42cc3ba73fa,shokichi takakura,"graphiti動かそうとしたら
```Incorrect API key provided```
になってしまった...",20251011,1760168378.852579,1760168378.852579,6,True
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,27db2267-34ad-4b09-b907-b258babe5d5f,konagata,"これで？
https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1759913136884109",20251011,1760168543.872269,1760168378.852579,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,cacc92c5-1ccf-49fe-873a-9de548a404df,shokichi takakura,これです,20251011,1760168599.411879,1760168378.852579,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,881ab375-a669-48f1-9d38-ac1a48b27717,shokichi takakura,"```{'error': {'message': 'Incorrect API key provided: ""sk-proj**********************************************************************************************************************************************************DgA"". You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}```",20251011,1760168637.328529,1760168378.852579,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,c0e791da-67ca-4950-9c52-e8414cc2af00,konagata,gpt-5はプロジェクト用のsk-projだと弾かれるサードパーティがあるだの、ダブルクオーテーションで囲ってない？だの言ってくる,20251011,1760169132.133569,1760168378.852579,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,5ccfb41d-cc4f-43f2-a00e-156666e0f0cd,konagata,"1月のだけど
https://community.openai.com/t/project-api-keys-being-rejected/1088526/5",20251011,1760169211.316409,1760168378.852579,0,False
27aa2d73-d491-491d-bb3f-f42cc3ba73fa,1221c231-8f6b-4834-a8d6-b132cc40d10f,shokichi takakura,"多分これだ... :bigkansya:
> ダブルクオーテーションで囲ってない？",20251011,1760169760.473299,1760168378.852579,0,False
